1100100087706,04/12/17,AM,DB
1100100087730,04/12/17,AM,DB
1100100088829,04/12/17,AM,DB
1100100087466,04/12/17,AM,DB
1100100087839,04/12/17,AM,DB
1100100087540,04/12/17,AM,DB
1100100088357,04/12/17,AM,DB
1100100087664,04/12/17,AM,DB
1100100087375,04/12/17,AM,DB
1100100087953,04/12/17,AM,DB
1100100088431,04/12/17,AM,DB
1100100088498,04/12/17,AM,DB
1100100088373,04/12/17,AM,DB
1100100088696,04/12/17,AM,DB
1100100088746,04/12/17,AM,DB
1100100088712,04/12/17,AM,DB
1100100088647,04/12/17,AM,DB
1100100087748,04/12/17,AM,DB
1100100087367,04/12/17,AM,DB
1100100088977,04/12/17,AM,DB
1100100088985,04/12/17,AM,DB
1100100088852,04/12/17,AM,DB
1100100088555,04/12/17,AM,DB
1100100089165,04/12/17,AM,DB
1100100089819,04/12/17,AM,DB
1100100088688,04/12/17,AM,DB
1100100088506,04/12/17,AM,DB
1100100088753,04/12/17,AM,DB
1100100088803,04/12/17,AM,DB
1100100088407,04/12/17,AM,DB
1100100087508,04/12/17,AM,DB
1100100088563,04/12/17,AM,DB
1100100088795,04/12/17,AM,DB
1100100088761,04/12/17,AM,DB
1100100088910,04/12/17,AM,DB
1100100088654,04/12/17,AM,DB
1100100087334,04/12/17,AM,DB
1100100087524,04/12/17,AM,DB
1100100088605,04/12/17,AM,DB
1100100088597,04/12/17,AM,DB
1100100088365,04/12/17,AM,DB
1100100088423,04/12/17,AM,DB
1100100088415,04/12/17,AM,DB
1100100088837,04/12/17,AM,DB
1100100087722,04/12/17,AM,DB
1100100087763,04/12/17,AM,DB
1100100087409,04/12/17,AM,DB
1100100089363,04/12/17,AM,DB
1100100088571,04/12/17,AM,DB
1100100088811,04/12/17,AM,DB
1100100088845,04/12/17,AM,DB
1100100088878,04/12/17,AM,DB
1100100088589,04/12/17,AM,DB
1100100087631,04/12/17,AM,DB
1100100089520,04/12/17,AM,DB
1100100088993,04/12/17,AM,DB
1100100088522,04/12/17,AM,DB
1100100088902,04/12/17,AM,DB
1100100089777,04/12/17,AM,DB
1100100088779,04/12/17,AM,DB
1100100088399,04/12/17,AM,DB
1100100089041,04/12/17,AM,DB
1100100087557,04/12/17,AM,DB
1100100089009,04/12/17,AM,DB
1100100089082,04/12/17,AM,DB
1100100087755,04/12/17,AM,DB
1100100087672,04/12/17,AM,DB
1100100088662,04/12/17,AM,DB
1100100088191,04/12/17,AM,DB
1100100088548,04/12/17,AM,DB
1100100087854,04/12/17,AM,DB
1100100088530,04/12/17,AM,DB
1100100089033,04/12/17,AM,DB
1100100087565,04/13/17,AM,DB
1100100087383,04/13/17,AM,DB
1100100087748,04/13/17,AM,DB
1100100087847,04/13/17,AM,DB
1100100088639,04/13/17,AM,DB
1100100088928,04/13/17,AM,DB
1100100083184,04/13/17,AM,DB
1100100088381,04/13/17,AM,DB
1100100087466,04/13/17,AM,DB
1100100087458,04/13/17,AM,DB
1100100072401,04/13/17,AM,DB
1100100087540,04/13/17,AM,DB
1100100087375,04/13/17,AM,DB
1100100088423,04/13/17,AM,DB
1100100088415,04/13/17,AM,DB
1100100088357,04/13/17,AM,DB
1100100087706,04/13/17,AM,DB
1100100088472,04/13/17,AM,DB
1100100088894,04/13/17,AM,DB
1100100087730,04/13/17,AM,DB
1100100088506,04/13/17,AM,DB
1100100088688,04/13/17,AM,DB
1100100087839,04/13/17,AM,DB
1100100088829,04/13/17,AM,DB
1100100088431,04/13/17,AM,DB
1100100088373,04/13/17,AM,DB
1100100088365,04/13/17,AM,DB
1100100088696,04/13/17,AM,DB
1100100088746,04/13/17,AM,DB
1100100088712,04/13/17,AM,DB
1100100088852,04/13/17,AM,DB
1100100088647,04/13/17,AM,DB
1100100088753,04/13/17,AM,DB
1100100088803,04/13/17,AM,DB
1100100087722,04/13/17,AM,DB
1100100088761,04/13/17,AM,DB
1100100089363,04/13/17,AM,DB
1100100088498,04/13/17,AM,DB
1100100088464,04/13/17,AM,DB
1100100088480,04/13/17,AM,DB
1100100088407,04/13/17,AM,DB
1100100087367,04/13/17,AM,DB
1100100088910,04/13/17,AM,DB
1100100088654,04/13/17,AM,DB
1100100088795,04/13/17,AM,DB
1100100088977,04/13/17,AM,DB
1100100088985,04/13/17,AM,DB
1100100087953,04/13/17,AM,DB
1100100087763,04/13/17,AM,DB
1100100087409,04/13/17,AM,DB
1100100088845,04/13/17,AM,DB
1100100088878,04/13/17,AM,DB
1100100087631,04/13/17,AM,DB
1100100088522,04/13/17,AM,DB
1100100088886,04/13/17,AM,DB
1100100089488,04/13/17,AM,DB
1100100089496,04/13/17,AM,DB
1100100088555,04/13/17,AM,DB
1100100087359,04/13/17,AM,DB
1100100087508,04/13/17,AM,DB
1100100088456,04/13/17,AM,DB
1100100088449,04/13/17,AM,DB
1100100088662,04/13/17,AM,DB
1100100089777,04/13/17,AM,DB
1100100088738,04/13/17,AM,DB
1100100089520,04/13/17,AM,DB
1100100088720,04/13/17,AM,DB
1100100087672,04/13/17,AM,DB
1100100088902,04/13/17,AM,DB
1100100088779,04/13/17,AM,DB
1100100088399,04/13/17,AM,DB
1100100088597,04/13/17,AM,DB
1100100088605,04/13/17,AM,DB
1100100089033,04/13/17,AM,DB
1100100087854,04/13/17,AM,DB
1100100088001,04/13/17,AM,DB
1100100087524,04/13/17,AM,DB
1100100088670,04/13/17,AM,DB
1100100088704,04/13/17,AM,DB
1100100088191,04/13/17,AM,DB
1100100088993,04/13/17,AM,DB
1100100089009,04/13/17,AM,DB
1100100089082,04/13/17,AM,DB
1100100089041,04/13/17,AM,DB
1100100087755,04/13/17,AM,DB
1100100087557,04/13/17,AM,DB
1100100088530,04/13/17,AM,DB
1100100088548,04/13/17,AM,DB
1100100087383,04/14/17,AM,DB
1100100087565,04/14/17,AM,DB
1100100088928,04/14/17,AM,DB
1100100087458,04/14/17,AM,DB
1100100087466,04/14/17,AM,DB
1100100088761,04/14/17,AM,DB
1100100087839,04/14/17,AM,DB
1100100088829,04/14/17,AM,DB
1100100088357,04/14/17,AM,DB
1100100087730,04/14/17,AM,DB
1100100088472,04/14/17,AM,DB
1100100088365,04/14/17,AM,DB
1100100088555,04/14/17,AM,DB
1100100088373,04/14/17,AM,DB
1100100088746,04/14/17,AM,DB
1100100088696,04/14/17,AM,DB
1100100088720,04/14/17,AM,DB
1100100088506,04/14/17,AM,DB
1100100088894,04/14/17,AM,DB
1100100088712,04/14/17,AM,DB
1100100088688,04/14/17,AM,DB
1100100088977,04/14/17,AM,DB
1100100088985,04/14/17,AM,DB
1100100089363,04/14/17,AM,DB
1100100087847,04/14/17,AM,DB
1100100088431,04/14/17,AM,DB
1100100088647,04/14/17,AM,DB
1100100088852,04/14/17,AM,DB
1100100088456,04/14/17,AM,DB
1100100088605,04/14/17,AM,DB
1100100088597,04/14/17,AM,DB
1100100087375,04/14/17,AM,DB
1100100087524,04/14/17,AM,DB
1100100087367,04/14/17,AM,DB
1100100088910,04/14/17,AM,DB
1100100088423,04/14/17,AM,DB
1100100088795,04/14/17,AM,DB
1100100088654,04/14/17,AM,DB
1100100088837,04/14/17,AM,DB
1100100087748,04/14/17,AM,DB
1100100088753,04/14/17,AM,DB
1100100088407,04/14/17,AM,DB
1100100088415,04/14/17,AM,DB
1100100088001,04/14/17,AM,DB
1100100087359,04/14/17,AM,DB
1100100087763,04/14/17,AM,DB
1100100087409,04/14/17,AM,DB
1100100089041,04/14/17,AM,DB
1100100087557,04/14/17,AM,DB
1100100087755,04/14/17,AM,DB
1100100088522,04/14/17,AM,DB
1100100088902,04/14/17,AM,DB
1100100088399,04/14/17,AM,DB
1100100089777,04/14/17,AM,DB
1100100088548,04/14/17,AM,DB
1100100088571,04/14/17,AM,DB
1100100088738,04/14/17,AM,DB
1100100088704,04/14/17,AM,DB
1100100089520,04/14/17,AM,DB
1100100088670,04/14/17,AM,DB
1100100088662,04/14/17,AM,DB
1100100088886,04/14/17,AM,DB
1100100088811,04/14/17,AM,DB
1100100089819,04/14/17,AM,DB
